time,x_pos,y_pos,x_vel,y_vel,x_accel,y_accel,direction
0.0,70.0,39.37,0.0,0.0,0.0,0.0,0.0
250.0,75.15,97.33,0.0,0.0,0.0,0.0,0.0
375.0,75.92,96.67,0.0,0.0,0.0,0.0,0.0
500.0,75.93,95.96,0.0,0.0,0.0,0.0,0.0
625.0,76.26,95.62,0.0,0.0,0.0,0.0,0.0
750.0,77.09,94.44,9.45,-81.13,0.5,0.5,172.66
875.0,77.23,93.95,3.32,5.4,0.5,0.5,31.6
1000.0,78.17,93.42,3.6,5.2,0.5,0.5,34.69
1125.0,78.45,92.86,4.03,4.96,0.5,0.5,39.07
1250.0,79.28,92.33,4.84,5.26,0.5,0.5,42.62
1375.0,79.09,91.71,3.83,4.37,0.5,0.5,36.19
1500.0,79.85,90.95,4.82,4.8,0.5,0.5,41.09
1625.0,80.09,90.02,3.71,5.42,0.5,0.5,29.56
1750.0,80.96,89.34,4.65,5.63,0.5,0.5,35.49
1875.0,81.19,89.62,3.68,5.25,0.5,0.5,35.13
2000.0,82.09,88.44,4.79,6.14,0.5,0.5,42.56
2125.0,82.21,87.98,3.77,5.68,0.5,0.5,38.36
2250.0,82.35,87.33,3.62,5.23,0.5,0.5,40.02
2375.0,82.98,86.88,3.23,4.85,0.5,0.5,39.4
2500.0,83.78,86.12,4.14,5.6,0.5,0.5,36.51
2625.0,84.09,85.71,3.2,4.37,0.5,0.5,36.19
2750.0,84.75,84.4,4.07,5.72,0.5,0.5,35.4
2875.0,85.09,83.95,4.37,5.4,0.5,0.5,39.0
3000.0,85.09,83.66,3.38,5.14,0.5,0.5,33.34
3125.0,85.77,82.86,3.17,5.21,0.5,0.5,31.35
3250.0,86.18,82.56,3.35,5.03,0.5,0.5,33.68
3375.0,86.92,81.88,3.46,4.02,0.5,0.5,40.71
3500.0,87.23,81.53,3.42,3.87,0.5,0.5,41.47
3625.0,87.92,80.88,4.52,4.45,0.5,0.5,45.39
3750.0,88.4,80.3,4.21,4.09,0.5,0.5,45.79
3875.0,88.29,79.69,3.71,4.59,0.5,0.5,36.31
4000.0,89.1,79.07,3.82,4.5,0.5,0.5,37.77
4125.0,89.47,78.09,3.92,5.51,0.5,0.5,33.0
4250.0,90.08,77.64,3.79,5.17,0.5,0.5,33.71
4375.0,90.73,76.84,4.06,5.53,0.5,0.5,33.95
4500.0,91.15,76.61,4.57,4.93,0.5,0.5,42.83
4625.0,91.1,75.83,3.36,5.17,0.5,0.5,31.78
4750.0,91.82,75.19,3.92,4.63,0.5,0.5,39.13
4875.0,92.12,74.78,3.42,4.57,0.5,0.5,35.45
5000.0,92.91,74.15,3.65,4.3,0.5,0.5,39.07
5125.0,93.26,73.62,3.52,4.78,0.5,0.5,35.14
5250.0,94.04,73.05,4.7,4.45,0.5,0.5,46.59
5375.0,93.94,72.69,3.72,4.01,0.5,0.5,40.18
5500.0,94.44,71.54,4.06,5.18,0.5,0.5,35.7
5625.0,94.98,70.88,3.64,5.23,0.5,0.5,32.23
5750.0,95.8,70.17,4.41,5.51,0.5,0.5,36.47
5875.0,95.98,69.88,3.43,5.07,0.5,0.5,31.38
6000.0,96.8,69.17,4.58,5.61,0.5,0.5,39.2
6125.0,96.75,68.59,3.85,4.72,0.5,0.5,37.99
6250.0,97.21,68.32,3.74,4.09,0.5,0.5,41.15
6375.0,97.82,67.58,3.38,4.14,0.5,0.5,37.83
6500.0,98.19,66.62,3.7,5.2,0.5,0.5,34.17
6625.0,98.87,65.96,3.46,5.13,0.5,0.5,32.71
6750.0,99.22,65.63,3.94,4.73,0.5,0.5,39.81
6875.0,99.98,64.88,4.42,5.5,0.5,0.5,38.76
7000.0,100.09,64.44,3.63,5.02,0.5,0.5,35.86
7125.0,100.29,63.89,3.36,4.36,0.5,0.5,37.61
7250.0,101.01,63.44,3.43,4.04,0.5,0.5,40.36
7375.0,101.64,62.6,3.87,4.84,0.5,0.5,38.61
7500.0,102.19,62.31,3.53,4.11,0.5,0.5,40.67
7625.0,102.09,61.71,3.53,4.37,0.5,0.5,36.19
7750.0,102.85,60.34,4.41,5.67,0.5,0.5,35.73
7875.0,103.09,59.95,3.64,5.57,0.5,0.5,30.77
8000.0,103.89,59.33,3.92,5.23,0.5,0.5,34.51
8125.0,104.16,58.94,3.48,5.38,0.5,0.5,30.37
8250.0,105.01,58.44,4.68,5.23,0.5,0.5,41.8
8375.0,105.16,57.94,3.7,3.84,0.5,0.5,43.92
8500.0,105.35,57.33,3.62,4.19,0.5,0.5,40.81
8625.0,106.0,56.76,3.37,4.1,0.5,0.5,39.38
8750.0,106.6,56.26,3.89,4.28,0.5,0.5,42.29
8875.0,107.0,55.04,3.17,5.43,0.5,0.5,30.31
9000.0,107.77,54.32,4.17,5.79,0.5,0.5,35.76
9125.0,108.05,53.96,4.31,5.39,0.5,0.5,38.67
9250.0,108.09,53.66,3.35,4.95,0.5,0.5,34.13
9375.0,108.77,52.82,3.48,5.51,0.5,0.5,32.27
9500.0,109.18,52.56,3.49,3.96,0.5,0.5,41.41
9625.0,109.88,51.88,3.38,3.9,0.5,0.5,40.89
9750.0,110.35,51.33,3.68,4.2,0.5,0.5,41.19
9875.0,110.95,50.78,4.57,4.61,0.5,0.5,44.75
10000.0,111.4,50.3,4.2,4.02,0.5,0.5,46.25
10125.0,111.26,49.62,3.77,4.7,0.5,0.5,35.15
10250.0,112.02,48.66,3.88,5.15,0.5,0.5,33.62
10375.0,112.24,48.12,3.48,5.13,0.5,0.5,30.49
10500.0,113.08,47.64,3.86,5.02,0.5,0.5,34.1
10625.0,113.73,46.84,4.19,5.53,0.5,0.5,33.95
10750.0,114.14,46.59,4.6,4.85,0.5,0.5,43.52
10875.0,114.06,45.86,3.5,4.48,0.5,0.5,35.99
11000.0,114.8,45.17,4.34,4.71,0.5,0.5,40.98
11125.0,115.12,44.78,3.51,4.57,0.5,0.5,35.45
11250.0,115.87,44.17,3.67,4.27,0.5,0.5,38.72
11375.0,116.22,43.63,3.58,4.73,0.5,0.5,35.13
11500.0,117.01,43.04,4.73,4.5,0.5,0.5,46.38
11625.0,117.22,42.05,3.86,5.0,0.5,0.5,37.7
11750.0,117.29,41.57,3.47,5.13,0.5,0.5,34.09
11875.0,117.98,40.88,3.37,5.26,0.5,0.5,32.6
12000.0,118.76,40.2,4.06,5.48,0.5,0.5,36.54
12125.0,118.98,39.88,3.14,5.06,0.5,0.5,31.83
12250.0,119.8,39.17,4.13,4.59,0.5,0.5,41.95
12375.0,119.64,38.6,4.28,4.76,0.5,0.5,38.32
12500.0,120.21,38.32,4.1,4.09,0.5,0.5,41.15
12625.0,120.85,36.95,3.87,5.19,0.5,0.5,32.78
12750.0,121.19,36.62,4.06,5.2,0.5,0.5,34.17
12875.0,121.8,35.86,3.72,5.29,0.5,0.5,31.1
13000.0,111.6,56.28,-19.78,-37.04,0.5,0.5,-155.53
13125.0,112.08,58.21,-19.63,-39.68,0.5,0.5,-157.74
13250.0,112.14,60.85,-18.71,-41.72,0.5,0.5,-159.96
13375.0,112.7,63.32,-19.08,-45.14,0.5,0.5,-162.36
13500.0,113.25,65.73,-18.97,-47.79,0.5,0.5,-164.02
13625.0,113.71,69.06,3.39,-20.44,0.5,0.5,170.58
13750.0,114.25,71.16,3.47,-20.71,0.5,0.5,170.48
13875.0,114.84,73.62,4.32,-20.43,0.5,0.5,168.04
14000.0,115.38,76.24,4.28,-20.67,0.5,0.5,168.28
14125.0,115.38,78.38,3.42,-20.22,0.5,0.5,170.46
14250.0,115.8,81.08,3.36,-19.23,0.5,0.5,170.13
14375.0,116.41,83.37,3.48,-19.54,0.5,0.5,169.95
14500.0,117.07,85.93,3.59,-19.69,0.5,0.5,169.73
14625.0,117.47,89.32,3.36,-20.93,0.5,0.5,170.92
14750.0,118.18,91.49,4.48,-20.98,0.5,0.5,167.93
14875.0,118.09,94.17,3.93,-20.93,0.5,0.5,170.07
15000.0,118.66,96.48,3.88,-20.97,0.5,0.5,170.23
15125.0,119.23,98.61,3.73,-20.29,0.5,0.5,170.33
15250.0,119.75,101.38,3.91,-19.29,0.5,0.5,169.31
15375.0,120.27,103.47,3.62,-19.16,0.5,0.5,170.09
15500.0,120.23,106.18,3.54,-19.22,0.5,0.5,169.91
15625.0,121.43,109.61,4.55,-21.0,0.5,0.5,168.1
15750.0,121.38,111.71,3.72,-20.95,0.5,0.5,170.68
15875.0,121.91,114.4,3.75,-20.83,0.5,0.5,170.55
16000.0,122.42,116.66,3.73,-21.1,0.5,0.5,170.73
16125.0,123.11,119.38,4.77,-21.11,0.5,0.5,167.66
16250.0,123.46,121.59,3.41,-19.17,0.5,0.5,170.37
16375.0,123.46,123.75,3.33,-19.27,0.5,0.5,170.18
16500.0,124.14,126.35,3.55,-19.12,0.5,0.5,169.46
16625.0,124.48,129.75,3.28,-20.94,0.5,0.5,171.07
16750.0,125.29,132.02,3.47,-20.22,0.5,0.5,170.24
16875.0,125.74,134.78,3.63,-21.09,0.5,0.5,170.21
17000.0,126.35,137.06,4.61,-21.29,0.5,0.5,167.78
17125.0,126.83,139.62,4.3,-21.21,0.5,0.5,168.53
17250.0,126.8,141.77,3.81,-19.24,0.5,0.5,169.08
17375.0,127.4,144.43,3.48,-19.85,0.5,0.5,170.32
17500.0,127.8,147.08,3.41,-19.68,0.5,0.5,170.46
17625.0,128.43,150.18,3.44,-20.98,0.5,0.5,170.94
17750.0,129.07,151.93,3.69,-19.69,0.5,0.5,169.67
17875.0,129.46,154.8,4.26,-20.84,0.5,0.5,168.43
18000.0,129.67,157.23,3.62,-20.47,0.5,0.5,169.95
18125.0,130.23,159.68,3.88,-20.16,0.5,0.5,169.09
18250.0,130.63,161.96,3.5,-18.85,0.5,0.5,169.46
18375.0,131.25,164.63,3.48,-20.32,0.5,0.5,170.27
18500.0,151.56,149.86,35.36,39.36,0.5,0.5,77.41
18625.0,147.88,149.31,40.92,36.35,0.5,0.5,66.51
18750.0,144.37,149.41,45.63,32.57,0.5,0.5,53.98
18875.0,141.88,149.31,48.99,29.07,0.5,0.5,41.66
19000.0,139.25,148.78,52.21,25.65,0.5,0.5,26.77
19125.0,135.89,148.77,-25.08,2.03,0.5,0.5,-86.02
19250.0,132.95,148.31,-23.88,1.89,0.5,0.5,-86.17
19375.0,129.92,148.31,-23.13,1.75,0.5,0.5,-85.65
19500.0,127.14,147.75,-23.58,2.5,0.5,0.5,-83.94
19625.0,122.67,147.72,-26.53,1.68,0.5,0.5,-86.35
19750.0,119.93,147.24,-25.52,2.44,0.5,0.5,-84.52
19875.0,116.63,147.16,-26.11,1.85,0.5,0.5,-85.94
20000.0,114.11,146.69,-25.29,2.58,0.5,0.5,-84.16
20125.0,111.2,146.64,-25.51,1.78,0.5,0.5,-86.0
20250.0,108.21,146.12,-23.12,2.56,0.5,0.5,-83.68
20375.0,105.27,146.11,-23.46,1.81,0.5,0.5,-85.58
20500.0,100.98,145.63,-25.03,2.45,0.5,0.5,-84.4
20625.0,98.14,145.6,-25.54,1.74,0.5,0.5,-86.09
20750.0,94.97,145.06,-25.96,2.52,0.5,0.5,-84.44
20875.0,92.23,145.01,-25.56,1.78,0.5,0.5,-86.0
21000.0,88.76,145.03,-26.41,1.8,0.5,0.5,-86.23
21125.0,86.09,144.51,-23.82,1.84,0.5,0.5,-85.72
21250.0,83.24,144.39,-23.83,1.99,0.5,0.5,-85.35
21375.0,80.25,143.84,-23.54,2.01,0.5,0.5,-85.26
21500.0,77.43,143.9,-23.68,2.02,0.5,0.5,-85.71
21625.0,72.93,143.32,-25.32,2.91,0.5,0.5,-83.85
21750.0,70.19,143.32,-25.44,2.09,0.5,0.5,-85.72
21875.0,66.92,142.76,-26.11,2.8,0.5,0.5,-84.3
22000.0,64.3,142.82,-25.52,1.99,0.5,0.5,-86.33
22125.0,60.95,142.29,-26.35,2.75,0.5,0.5,-84.41
22250.0,58.08,142.28,-23.75,1.83,0.5,0.5,-86.0
22375.0,53.3,144.97,-27.01,-6.13,0.5,0.5,-95.57
22500.0,56.94,143.41,-27.62,-7.73,0.5,0.5,-93.68
22625.0,63.21,144.46,-33.45,-9.33,0.5,0.5,-146.6
22750.0,66.93,145.25,34.05,-9.75,0.5,0.5,116.34
22875.0,71.48,146.35,36.73,-11.5,0.5,0.5,106.87
23000.0,75.84,146.8,36.06,-7.92,0.5,0.5,94.62
23125.0,79.72,147.38,36.45,-6.35,0.5,0.5,99.88
23250.0,83.9,148.36,33.1,-6.23,0.5,0.5,100.66
23375.0,88.4,149.04,34.34,-6.06,0.5,0.5,100.01
23500.0,92.27,150.19,33.27,-6.15,0.5,0.5,100.47
23625.0,98.29,151.29,35.91,-7.18,0.5,0.5,101.31
23750.0,101.87,151.49,35.43,-6.58,0.5,0.5,100.52
23875.0,106.42,152.32,36.02,-6.34,0.5,0.5,99.98
24000.0,110.81,153.34,35.85,-6.87,0.5,0.5,100.85
24125.0,114.84,153.91,36.11,-5.94,0.5,0.5,99.34
24250.0,119.27,155.03,33.57,-5.98,0.5,0.5,100.11
24375.0,123.08,155.43,33.93,-6.29,0.5,0.5,100.51
24500.0,127.68,156.57,34.02,-6.8,0.5,0.5,101.3
24625.0,133.29,157.29,35.96,-6.31,0.5,0.5,99.96
24750.0,137.67,158.36,36.53,-7.12,0.5,0.5,101.03
24875.0,141.45,158.77,35.49,-5.98,0.5,0.5,99.57
25000.0,146.14,159.98,36.89,-7.28,0.5,0.5,101.16
25125.0,149.93,160.32,35.59,-5.99,0.5,0.5,99.56
25250.0,153.9,161.38,32.97,-6.55,0.5,0.5,101.23
25375.0,158.44,162.14,33.23,-6.04,0.5,0.5,100.31
25500.0,163.79,163.29,35.74,-7.22,0.5,0.5,101.42
25625.0,168.04,163.53,35.04,-5.68,0.5,0.5,99.21
25750.0,172.71,164.82,36.44,-7.19,0.5,0.5,101.16
25875.0,176.31,165.33,35.86,-6.32,0.5,0.5,99.99
26000.0,180.85,166.39,35.84,-6.79,0.5,0.5,100.73
26125.0,185.23,167.14,34.29,-6.17,0.5,0.5,100.19
26250.0,188.88,168.17,33.34,-7.42,0.5,0.5,102.55
26375.0,193.32,168.49,32.97,-5.87,0.5,0.5,100.09
26500.0,197.79,169.29,34.36,-6.32,0.5,0.5,100.42
26625.0,201.93,170.29,33.73,-6.24,0.5,0.5,100.48
26750.0,207.67,171.39,35.91,-6.79,0.5,0.5,100.7
26875.0,212.27,171.98,37.42,-6.08,0.5,0.5,99.23
27000.0,215.94,173.05,36.18,-7.29,0.5,0.5,101.39
27125.0,219.94,173.42,35.42,-6.61,0.5,0.5,100.57
27250.0,224.69,174.07,36.4,-6.04,0.5,0.5,99.43
27375.0,228.33,175.27,33.05,-6.21,0.5,0.5,100.65
27500.0,232.75,175.71,32.76,-5.96,0.5,0.5,100.32
27625.0,238.28,176.76,35.75,-5.93,0.5,0.5,99.42
27750.0,240.88,177.31,33.51,-6.22,0.5,0.5,100.52
27875.0,246.84,178.36,35.45,-6.86,0.5,0.5,100.95
28000.0,250.94,179.05,36.17,-6.03,0.5,0.5,99.47
28125.0,255.24,180.26,35.98,-7.28,0.5,0.5,101.44
28250.0,259.59,180.57,34.09,-6.1,0.5,0.5,100.14
28375.0,263.39,181.71,36.01,-7.04,0.5,0.5,101.06
28500.0,269.31,182.79,35.94,-7.09,0.5,0.5,101.17
28625.0,271.93,183.32,33.59,-6.84,0.5,0.5,101.51
28750.0,277.7,183.94,35.93,-5.87,0.5,0.5,99.29
28875.0,282.27,185.03,36.28,-7.13,0.5,0.5,101.12
29000.0,285.74,185.45,35.75,-5.97,0.5,0.5,99.49
29125.0,289.94,186.42,33.0,-5.8,0.5,0.5,99.96
29250.0,294.59,187.32,36.26,-6.4,0.5,0.5,100.01
29375.0,298.83,188.29,33.81,-6.95,0.5,0.5,101.62
29500.0,302.75,188.79,32.77,-6.02,0.5,0.5,100.41
29625.0,309.14,189.98,37.43,-7.24,0.5,0.5,100.96
29750.0,312.66,190.49,36.35,-6.5,0.5,0.5,100.14
29875.0,316.94,191.41,35.75,-6.53,0.5,0.5,100.35
30000.0,321.33,192.27,35.99,-6.37,0.5,0.5,100.04
30125.0,329.67,193.76,43.06,-7.95,0.5,0.5,100.46


0.0,140.0,78.75,0.0,0.0,0.0,0.0,0.0
250.0,109.79,123.72,0.0,0.0,0.0,0.0,0.0
375.0,108.48,123.09,0.0,0.0,0.0,0.0,0.0
500.0,107.74,122.62,0.0,0.0,0.0,0.0,0.0
625.0,106.22,122.02,0.0,0.0,0.0,0.0,0.0
750.0,104.81,121.58,-46.91,-62.81,0.5,0.5,-140.59
875.0,102.97,120.99,-10.9,4.35,0.5,0.5,-68.22
1000.0,102.06,120.45,-10.27,4.22,0.5,0.5,-67.65
1125.0,100.87,119.81,-10.98,4.48,0.5,0.5,-67.79
1250.0,99.77,119.3,-10.31,4.33,0.5,0.5,-67.2
1375.0,98.06,118.59,-10.79,4.78,0.5,0.5,-66.11
1500.0,96.97,118.16,-9.61,4.53,0.5,0.5,-64.74
1625.0,95.67,117.74,-10.22,4.34,0.5,0.5,-66.98
1750.0,94.18,117.1,-10.7,4.34,0.5,0.5,-67.9
1875.0,93.32,116.57,-10.31,4.38,0.5,0.5,-66.97
2000.0,91.55,116.05,-10.42,4.05,0.5,0.5,-68.73
2125.0,90.54,115.48,-10.28,4.27,0.5,0.5,-67.4
2250.0,89.43,114.95,-9.97,4.46,0.5,0.5,-65.87
2375.0,88.45,114.42,-9.16,4.28,0.5,0.5,-64.94
2500.0,86.54,114.36,-10.84,3.52,0.5,0.5,-72.01
2625.0,84.85,113.19,-10.72,4.57,0.5,0.5,-66.89
2750.0,83.88,112.72,-10.65,4.42,0.5,0.5,-67.45
2875.0,82.64,112.11,-10.87,4.53,0.5,0.5,-67.37
3000.0,81.64,112.11,-10.9,3.68,0.5,0.5,-71.32
3125.0,80.79,111.72,-9.2,4.23,0.5,0.5,-65.27
3250.0,78.97,111.16,-9.41,3.25,0.5,0.5,-70.91
3375.0,77.96,110.53,-9.47,3.49,0.5,0.5,-69.75
3500.0,76.65,110.08,-9.57,3.25,0.5,0.5,-71.25
3625.0,75.16,109.47,-10.36,4.22,0.5,0.5,-67.81
3750.0,74.03,109.06,-10.81,4.25,0.5,0.5,-68.52
3875.0,72.46,108.37,-10.41,4.46,0.5,0.5,-66.77
4000.0,71.5,107.91,-10.33,4.2,0.5,0.5,-67.84
4125.0,70.18,107.14,-10.35,4.7,0.5,0.5,-65.55
4250.0,69.33,106.66,-9.33,4.49,0.5,0.5,-64.28
4375.0,67.18,106.03,-10.94,4.83,0.5,0.5,-66.16
4500.0,65.96,105.53,-10.4,4.53,0.5,0.5,-66.47
4625.0,64.65,105.08,-10.95,4.51,0.5,0.5,-67.59
4750.0,63.79,104.6,-10.22,4.07,0.5,0.5,-68.28
4875.0,62.55,104.05,-10.84,4.17,0.5,0.5,-68.93
5000.0,61.07,103.51,-9.78,4.02,0.5,0.5,-67.61
5125.0,59.75,103.02,-9.92,4.02,0.5,0.5,-67.91
5250.0,58.87,102.46,-9.25,4.19,0.5,0.5,-65.62
5375.0,57.65,101.85,-9.82,4.39,0.5,0.5,-65.87
5500.0,56.56,101.86,-9.58,3.54,0.5,0.5,-69.86
5625.0,55.0,100.61,-9.7,4.67,0.5,0.5,-64.43
5750.0,53.18,100.14,-10.51,4.63,0.5,0.5,-66.36
5875.0,52.17,100.2,-10.7,3.85,0.5,0.5,-71.36
6000.0,51.15,99.55,-10.4,3.91,0.5,0.5,-70.58
6125.0,49.97,99.16,-10.55,4.52,0.5,0.5,-67.74
6250.0,48.7,98.62,-10.08,3.38,0.5,0.5,-72.49
6375.0,47.22,98.08,-9.53,3.5,0.5,0.5,-70.93
6500.0,45.57,97.51,-10.57,4.3,0.5,0.5,-67.81
6625.0,44.56,96.91,-10.54,4.23,0.5,0.5,-68.14
6750.0,43.46,96.37,-10.41,4.46,0.5,0.5,-66.77
6875.0,41.65,95.85,-11.27,4.44,0.5,0.5,-68.48
7000.0,40.61,95.13,-10.57,4.71,0.5,0.5,-65.96
7125.0,39.65,94.85,-9.46,4.26,0.5,0.5,-65.75
7250.0,38.18,94.03,-10.19,4.6,0.5,0.5,-65.69
7375.0,36.96,93.53,-10.4,4.53,0.5,0.5,-66.47
7500.0,35.65,93.08,-9.59,4.42,0.5,0.5,-65.26
7625.0,44.64,93.64,22.3,4.16,0.5,0.5,69.61
7750.0,44.65,92.8,20.78,5.04,0.5,0.5,67.73
7875.0,45.45,92.22,19.72,4.66,0.5,0.5,76.0
8000.0,45.37,91.69,17.89,4.71,0.5,0.5,77.64
8125.0,45.79,91.17,16.49,4.82,0.5,0.5,79.33
8250.0,45.71,90.73,2.25,4.64,0.5,0.5,20.26
8375.0,45.71,90.73,2.23,3.3,0.5,0.5,27.17
8500.0,46.44,89.86,2.12,3.77,0.5,0.5,22.77
8625.0,46.44,88.89,1.99,4.49,0.5,0.5,20.87
8750.0,47.12,88.48,2.4,4.31,0.5,0.5,26.15
8875.0,47.12,88.48,2.26,3.6,0.5,0.5,31.97
9000.0,47.45,87.83,2.8,4.64,0.5,0.5,30.98
9125.0,47.6,87.24,1.87,4.18,0.5,0.5,23.83
9250.0,48.36,86.34,3.07,4.08,0.5,0.5,36.95
9375.0,48.25,86.29,2.15,3.5,0.5,0.5,27.35
9500.0,48.45,85.83,2.48,4.24,0.5,0.5,26.76
9625.0,48.52,85.11,2.05,4.35,0.5,0.5,21.43
9750.0,48.58,84.67,1.91,4.11,0.5,0.5,20.9
9875.0,49.28,83.76,1.82,4.12,0.5,0.5,19.71
10000.0,49.31,83.35,1.7,4.7,0.5,0.5,19.9
10125.0,49.55,82.89,1.75,4.7,0.5,0.5,20.44
10250.0,49.56,82.57,1.66,4.05,0.5,0.5,22.34
10375.0,50.37,81.76,2.86,4.66,0.5,0.5,31.6
10500.0,50.36,81.29,1.77,3.95,0.5,0.5,23.65
10625.0,50.65,80.8,2.17,4.08,0.5,0.5,27.63
10750.0,50.71,80.35,1.9,4.06,0.5,0.5,24.65
10875.0,51.37,79.69,2.92,4.6,0.5,0.5,32.04
11000.0,51.41,79.06,1.7,4.3,0.5,0.5,21.13
11125.0,51.35,78.63,1.79,4.25,0.5,0.5,20.3
11250.0,51.72,77.82,1.92,4.77,0.5,0.5,19.68
11375.0,51.72,77.82,1.82,4.05,0.5,0.5,21.57
11500.0,52.51,77.5,2.04,3.5,0.5,0.5,27.49
11625.0,52.6,76.24,2.11,4.51,0.5,0.5,22.76
11750.0,53.04,75.3,2.71,5.32,0.5,0.5,26.97
11875.0,53.04,75.3,2.12,4.03,0.5,0.5,27.73
12000.0,53.6,75.24,3.01,4.12,0.5,0.5,36.18
12125.0,53.43,74.81,2.01,4.31,0.5,0.5,18.99
12250.0,53.53,74.24,2.02,3.19,0.5,0.5,25.01
12375.0,54.31,73.35,2.56,3.1,0.5,0.5,33.18
12500.0,54.25,73.04,2.66,3.6,0.5,0.5,28.14
12625.0,54.58,72.7,2.3,4.07,0.5,0.5,21.06
12750.0,54.51,71.91,2.14,4.64,0.5,0.5,20.43
12875.0,55.31,71.35,3.26,4.62,0.5,0.5,31.62
13000.0,55.3,70.71,2.03,4.22,0.5,0.5,20.55
13125.0,55.58,70.63,2.37,3.85,0.5,0.5,28.87
13250.0,55.55,69.89,1.88,4.48,0.5,0.5,19.03
13375.0,55.68,69.37,1.99,4.05,0.5,0.5,24.65
13500.0,56.35,68.63,1.78,4.36,0.5,0.5,20.76
13625.0,56.71,68.35,2.35,3.77,0.5,0.5,30.87
13750.0,56.68,67.75,1.97,4.6,0.5,0.5,20.9
13875.0,56.65,67.15,1.97,4.39,0.5,0.5,21.78
14000.0,57.37,66.64,2.92,4.37,0.5,0.5,31.78
14125.0,57.41,65.87,1.92,4.41,0.5,0.5,21.09
14250.0,57.93,65.57,2.15,4.45,0.5,0.5,23.55
14375.0,57.93,65.57,2.1,3.49,0.5,0.5,29.78
14500.0,58.44,64.89,2.86,3.61,0.5,0.5,38.4
14625.0,58.4,63.82,1.76,4.51,0.5,0.5,20.04
14750.0,59.25,63.29,3.05,4.11,0.5,0.5,35.5
14875.0,59.25,63.29,2.22,3.64,0.5,0.5,30.12
15000.0,59.29,62.34,2.28,5.17,0.5,0.5,22.79
15125.0,59.53,62.24,1.86,4.22,0.5,0.5,22.52
15250.0,59.43,61.81,1.96,3.21,0.5,0.5,27.2
15375.0,60.33,61.05,2.05,3.59,0.5,0.5,25.78
15500.0,60.31,60.35,2.08,4.7,0.5,0.5,19.9
15625.0,60.51,59.91,2.35,3.88,0.5,0.5,26.82
15750.0,60.58,59.63,2.05,4.18,0.5,0.5,21.8
15875.0,61.3,58.71,3.05,4.95,0.5,0.5,31.12
16000.0,61.31,58.35,1.63,4.31,0.5,0.5,19.97
16125.0,61.3,57.59,1.62,4.41,0.5,0.5,19.66
16250.0,61.68,57.37,1.9,4.05,0.5,0.5,24.65
16375.0,61.65,56.8,1.85,4.52,0.5,0.5,20.72
16500.0,62.45,56.22,1.97,3.98,0.5,0.5,24.75
16625.0,62.35,55.63,2.13,4.36,0.5,0.5,20.76
16750.0,62.64,55.2,2.58,3.83,0.5,0.5,29.28
16875.0,62.64,54.69,1.98,4.29,0.5,0.5,19.69
17000.0,63.41,53.87,3.16,4.69,0.5,0.5,31.0
17125.0,63.39,53.56,1.9,4.25,0.5,0.5,19.49
17250.0,63.79,52.75,2.38,4.59,0.5,0.5,26.73
17375.0,64.01,52.34,2.25,4.56,0.5,0.5,25.66
17500.0,64.4,51.82,2.87,4.58,0.5,0.5,31.55
17625.0,64.6,51.24,1.95,4.19,0.5,0.5,24.36
17750.0,64.4,50.82,2.24,4.38,0.5,0.5,20.16
17875.0,65.29,50.34,3.02,3.86,0.5,0.5,31.68
18000.0,65.25,50.29,2.72,3.27,0.5,0.5,31.03
18125.0,65.43,49.81,2.4,3.21,0.5,0.5,27.2
18250.0,65.52,49.11,2.23,3.41,0.5,0.5,23.35
18375.0,66.31,48.35,3.17,3.94,0.5,0.5,37.79
18500.0,66.28,47.71,1.81,4.2,0.5,0.5,20.77
18625.0,66.58,47.63,2.22,4.26,0.5,0.5,26.53
18750.0,66.51,46.91,2.02,4.64,0.5,0.5,20.43
18875.0,66.56,46.57,1.96,4.05,0.5,0.5,22.34
19000.0,67.3,45.59,1.87,4.41,0.5,0.5,19.66
19125.0,67.36,45.29,1.93,3.87,0.5,0.5,24.02
19250.0,76.9,44.83,16.71,4.47,0.5,0.5,74.82
19375.0,83.93,44.79,27.86,3.38,0.5,0.5,83.06
19500.0,87.72,41.59,33.84,7.96,0.5,0.5,76.75
19625.0,93.34,37.56,41.66,12.85,0.5,0.5,72.85
19750.0,96.85,34.56,47.18,17.16,0.5,0.5,70.01
19875.0,103.24,31.95,42.15,20.61,0.5,0.5,63.94
20000.0,107.11,30.82,37.08,22.35,0.5,0.5,58.91
20125.0,111.21,29.69,37.58,19.04,0.5,0.5,63.12
20250.0,114.99,28.31,34.64,14.8,0.5,0.5,66.86
20375.0,117.84,25.94,33.58,13.78,0.5,0.5,67.68
20500.0,122.78,25.41,31.25,10.46,0.5,0.5,71.48
20625.0,126.65,25.4,31.27,8.66,0.5,0.5,74.51
20750.0,130.4,25.38,30.7,6.88,0.5,0.5,77.35
20875.0,134.24,24.86,30.8,5.51,0.5,0.5,79.84
21000.0,138.17,24.8,32.52,1.82,0.5,0.5,86.78
21125.0,141.32,27.15,29.67,-4.71,0.5,0.5,95.37
21250.0,143.88,27.72,27.55,-5.61,0.5,0.5,97.67
21375.0,146.99,28.25,26.54,-6.43,0.5,0.5,99.79
21500.0,149.66,28.27,24.66,-5.63,0.5,0.5,102.47
21625.0,153.4,28.78,24.37,-6.36,0.5,0.5,104.62
